FID,FID_1,GEOID,Count_,GEOID_1,partyRatio,GEOID_12,HHmedIncom,GEOID_1_13,normScore,Count_1,Sum_FID_,Sum_X_Long,Sum_Y_Lati
284,284,12083001205,0,12083001205,1.153370937,12083001205,31101,12083001205,0.886866,0,0,0,0
285,285,12083001207,0,12083001207,0.903017241,12083001207,41840,12083001207,0.511572,0,0,0,0
286,286,12083001206,0,12083001206,0,12083001206,47171,12083001206,0.452449,0,0,0,0
287,287,12083002201,0,12083002201,2.078974359,12083002201,43826,12083002201,0.863741,0,0,0,0
288,288,12083002202,0,12083002202,2.080610022,12083002202,62853,12083002202,0.918465,0,0,0,0
289,289,12083002203,0,12083002203,1.688034188,12083002203,51349,12083002203,0.802246,0,0,0,0
290,290,12115001804,0,12115001804,0.862835959,12115001804,54219,12115001804,0.822617,0,0,0,0
291,291,12115001803,0,12115001803,0,12115001803,38415,12115001803,0.933717,0,0,0,0
292,292,12083001004,0,12083001004,0.751513221,12083001004,54004,12083001004,0.576228,0,0,0,0
293,293,12083001005,0,12083001005,0.928909953,12083001005,50216,12083001005,0.626884,0,0,0,0
294,294,12083001006,0,12083001006,1.458640459,12083001006,54264,12083001006,0.673371,0,0,0,0
295,295,12083002605,0,12083002605,1.723542117,12083002605,55573,12083002605,0.925809,0,0,0,0
296,296,12083001007,0,12083001007,1.628078818,12083001007,50639,12083001007,0.781738,0,0,0,0
297,297,12083002604,0,12083002604,2.202185792,12083002604,51744,12083002604,0.773345,0,0,0,0
298,298,12021011001,0,12021011001,0,12021011001,65000,12021011001,0.974205,0,0,0,0
299,299,12057013320,0,12057013320,0.537037037,12057013320,62290,12057013320,0.471305,0,0,0,0
300,300,12115000102,0,12115000102,0,12115000102,38232,12115000102,0.692651,0,0,0,0
301,301,12115001805,0,12115001805,0.964454976,12115001805,53462,12115001805,0.956663,0,0,0,0
302,302,12115001903,0,12115001903,1.227356747,12115001903,108500,12115001903,0.980108,0,0,0,0
303,303,12115001904,0,12115001904,1.451154529,12115001904,101736,12115001904,0.978194,0,0,0,0
304,304,12115002003,0,12115002003,0,12115002003,46616,12115002003,0.914235,0,0,0,0
305,305,12115002004,0,12115002004,0,12115002004,56120,12115002004,0.881854,0,0,0,0
306,306,12057013921,0,12057013921,1.938040346,12057013921,141910,12057013921,0.700825,0,0,0,0
307,307,12099008203,1,12099008203,0.182935154,12099008203,27204,12099008203,0.482258,1,0,-80.66750333,26.68598725
308,308,12057013919,0,12057013919,1.450757576,12057013919,77529,12057013919,0.62293,0,0,0,0
309,309,12057014119,0,12057014119,1.175,12057014119,91172,12057014119,0.558139,0,0,0,0
310,310,12103025900,0,12103025900,0.834817814,12103025900,26969,12103025900,0.654971,1,0,-82.79987195,27.96583586
311,311,12103026001,0,12103026001,2.080645161,12103026001,71167,12103026001,0.964454,0,0,0,0
312,312,12017451000,0,12017451000,1.957840237,12017451000,37023,12017451000,0.8537,0,0,0,0
313,313,12103027309,0,12103027309,1.88426528,12103027309,108750,12103027309,0.840126,0,0,0,0
314,314,12103027310,0,12103027310,1.576166386,12103027310,111708,12103027310,0.745446,0,0,0,0
315,315,12103024005,0,12103024005,0,12103024005,92708,12103024005,0.886214,0,0,0,0
316,316,12103024100,0,12103024100,0.653921569,12103024100,50641,12103024100,0.904783,0,0,0,0
317,317,12103024200,0,12103024200,0.703821656,12103024200,47253,12103024200,0.724046,0,0,0,0
318,318,12103024302,0,12103024302,0.821376281,12103024302,52031,12103024302,0.713624,0,0,0,0
319,319,12103024403,0,12103024403,0.715078631,12103024403,41231,12103024403,0.641039,0,0,0,0
320,320,12086003918,0,12086003918,0.450406504,12086003918,80764,12086003918,0.710087,0,0,0,0
321,321,12086003601,0,12086003601,0.5,12086003601,15370,12086003601,0.45852,1,0,-80.19773,25.77481
322,322,12086003917,0,12086003917,0.383742911,12086003917,51996,12086003917,0.68357,0,0,0,0
323,323,12086003602,0,12086003602,0.522704339,12086003602,23605,12086003602,0.871044,0,0,0,0
324,324,12086003702,1,12086003702,0.27534965,12086003702,79612,12086003702,0.637914,0,0,0,0
325,325,12099007759,0,12099007759,1.395833333,12099007759,101917,12099007759,0.751046,0,0,0,0
326,326,12099007762,0,12099007762,0.969026549,12099007762,96641,12099007762,0.678157,0,0,0,0
327,327,12099006402,0,12099006402,1.195811518,12099006402,66576,12099006402,0.945274,0,0,0,0
328,328,12099007764,0,12099007764,1.217444717,12099007764,87500,12099007764,0.735056,0,0,0,0
329,329,12099007765,0,12099007765,0.766858338,12099007765,118812,12099007765,0.564961,0,0,0,0
330,330,12099007766,0,12099007766,0.565491184,12099007766,48353,12099007766,0.647248,0,0,0,0
331,331,12099007808,0,12099007808,1.2544,12099007808,97692,12099007808,0.689157,0,0,0,0
332,332,12099007813,0,12099007813,0.50247117,12099007813,77326,12099007813,0.506698,0,0,0,0
333,333,12086004702,0,12086004702,0.926243568,12086004702,52100,12086004702,0.903325,0,0,0,0
334,334,12086004703,1,12086004703,0.971631206,12086004703,52788,12086004703,0.870134,0,0,0,0
335,335,12086004902,0,12086004902,1.293911007,12086004902,37283,12086004902,0.89735,0,0,0,0
336,336,12086005001,0,12086005001,1.393617021,12086005001,39704,12086005001,0.87533,0,0,0,0
337,337,12086005002,1,12086005002,1.211267606,12086005002,31625,12086005002,0.934121,0,0,0,0
338,338,12086005501,0,12086005501,1.394863563,12086005501,35373,12086005501,0.700574,0,0,0,0
339,339,12099007839,0,12099007839,1.001028807,12099007839,88424,12099007839,0.752674,0,0,0,0
340,340,12099008102,0,12099008102,0,12099008102,0,12099008102,0,0,0,0,0
341,341,12099008201,0,12099008201,0,12099008201,11927,12099008201,0.725558,0,0,0,0
342,342,12099008202,0,12099008202,0,12099008202,17159,12099008202,0.918409,0,0,0,0
343,343,12081000403,0,12081000403,0,12081000403,73625,12081000403,0.935634,0,0,0,0
344,344,12099000408,0,12099000408,1.361851332,12099000408,61972,12099000408,0.915998,0,0,0,0
345,345,12099000904,0,12099000904,0.903693931,12099000904,70319,12099000904,0.819719,1,0,-80.10554318,26.83413169
346,346,12099001700,0,12099001700,0.45035461,12099001700,40461,12099001700,0.460757,0,0,0,0
347,347,12099001908,0,12099001908,0.340591848,12099001908,43434,12099001908,0.36962,0,0,0,0
348,348,12099001914,0,12099001914,0.849823322,12099001914,64519,12099001914,0.530502,0,0,0,0
349,349,12099001915,0,12099001915,0.278276481,12099001915,68516,12099001915,0.413514,0,0,0,0
350,350,12099001916,0,12099001916,0.472887768,12099001916,52896,12099001916,0.435982,0,0,0,0
351,351,12099001917,1,12099001917,0.340163934,12099001917,41503,12099001917,0.406184,0,0,0,0
352,352,12099002005,0,12099002005,0.095698925,12099002005,55352,12099002005,0.48161,0,0,0,0
353,353,12031015924,1,12031015924,1.85483871,12031015924,56302,12031015924,0.566258,0,0,0,0
354,354,12081000304,0,12081000304,0,12081000304,47430,12081000304,0.67058,0,0,0,0
355,355,12081000306,0,12081000306,1.127610209,12081000306,30460,12081000306,0.846066,0,0,0,0
356,356,12031017200,2,12031017200,0.538333333,12031017200,35200,12031017200,0.355265,1,0,-81.65622,30.33147
357,357,12031010402,0,12031010402,0,12031010402,31162,12031010402,0.539008,0,0,0,0
358,358,12031012704,0,12031012704,0.439165187,12031012704,47295,12031012704,0.3836,0,0,0,0
359,359,12031013403,0,12031013403,0.912962963,12031013403,39524,12031013403,0.431646,0,0,0,0
360,360,12099000204,0,12099000204,1.350877193,12099000204,57825,12099000204,0.719647,0,0,0,0
361,361,12099000206,0,12099000206,1.07989228,12099000206,79500,12099000206,0.876422,0,0,0,0
362,362,12081000305,0,12081000305,0,12081000305,37130,12081000305,0.588257,0,0,0,0
363,363,12081002010,0,12081002010,3.229508197,12081002010,84815,12081002010,0.846531,0,0,0,0
364,364,12081001402,0,12081001402,1.791793313,12081001402,48750,12081001402,0.94295,0,0,0,0
365,365,12081000101,0,12081000101,0,12081000101,42833,12081000101,0.845841,0,0,0,0
366,366,12081002007,0,12081002007,1.786880996,12081002007,101458,12081002007,0.843678,0,0,0,0
367,367,12081001703,0,12081001703,0,12081001703,64964,12081001703,0.972196,0,0,0,0
368,368,12081000503,0,12081000503,0,12081000503,56701,12081000503,0.78977,0,0,0,0
369,369,12086010201,0,12086010201,1.580985915,12086010201,79708,12086010201,0.644637,0,0,0,0
370,370,12099000210,0,12099000210,1.004878049,12099000210,84301,12099000210,0.682904,0,0,0,0
371,371,12099000211,0,12099000211,1.393127148,12099000211,139318,12099000211,0.857593,0,0,0,0
372,372,12099000702,0,12099000702,1.171390014,12099000702,55489,12099000702,0.948906,0,0,0,0
373,373,12099000902,1,12099000902,0.818820225,12099000902,70813,12099000902,0.571662,0,0,0,0
374,374,12099000903,0,12099000903,0.820419325,12099000903,60294,12099000903,0.494681,0,0,0,0
375,375,12011110325,1,12011110325,0.320328542,12011110325,106897,12011110325,0.408939,0,0,0,0
376,376,12011110328,0,12011110328,0.401676829,12011110328,84071,12011110328,0.497012,0,0,0,0
377,377,12011110327,0,12011110327,0.603641457,12011110327,122500,12011110327,0.540546,0,0,0,0
378,378,12011110330,0,12011110330,0.491625616,12011110330,115905,12011110330,0.471477,0,0,0,0
379,379,12081000103,0,12081000103,0.585758514,12081000103,29550,12081000103,0.411294,0,0,0,0
380,380,12011110332,0,12011110332,0.6,12011110332,85536,12011110332,0.590755,0,0,0,0
381,381,12011050501,0,12011050501,0.463942308,12011050501,66709,12011050501,0.659293,0,0,0,0
382,382,12011050502,0,12011050502,0,12011050502,45417,12011050502,0.411347,0,0,0,0
383,383,12011060124,0,12011060124,0.149576271,12011060124,37383,12011060124,0.520846,0,0,0,0
384,384,12011060128,0,12011060128,0.18079096,12011060128,55231,12011060128,0.404919,0,0,0,0
385,385,12011060112,0,12011060112,0.334816463,12011060112,33186,12011060112,0.447303,0,0,0,0
386,386,12011060125,0,12011060125,0.118003026,12011060125,63250,12011060125,0.490301,0,0,0,0
387,387,12081000406,0,12081000406,1.396149949,12081000406,47614,12081000406,0.872271,0,0,0,0
388,388,12081000407,0,12081000407,1.226190476,12081000407,58106,12081000407,0.93725,0,0,0,0
389,389,12081001701,0,12081001701,0,12081001701,53981,12081001701,0.92765,0,0,0,0
390,390,12081000405,0,12081000405,1.462825279,12081000405,54615,12081000405,0.921781,0,0,0,0
391,391,12081000408,0,12081000408,1.232796486,12081000408,44940,12081000408,0.872903,0,0,0,0
392,392,12011010407,0,12011010407,0.681055156,12011010407,43422,12011010407,0.781587,0,0,0,0
393,393,12081000504,0,12081000504,1.368501529,12081000504,43953,12081000504,0.775205,0,0,0,0
394,394,12011060126,0,12011060126,0.174611399,12011060126,89865,12011060126,0.427406,0,0,0,0
395,395,12011090302,0,12011090302,0.420382166,12011090302,42664,12011090302,0.613508,0,0,0,0
396,396,12081000501,0,12081000501,0,12081000501,50580,12081000501,0.643726,0,0,0,0
397,397,12086003906,0,12086003906,0.520859671,12086003906,211179,12086003906,0.882582,0,0,0,0
398,398,12011091701,0,12011091701,0.475192944,12011091701,55039,12011091701,0.52312,0,0,0,0
399,399,12011100201,0,12011100201,0.532851986,12011100201,37050,12011100201,0.738309,0,0,0,0
400,400,12011990000,0,12011990000,0,12011990000,0,12011990000,0,0,0,0,0
401,401,12099005940,0,12099005940,0.650217707,12099005940,34077,12099005940,0.958765,0,0,0,0
402,402,12099005953,0,12099005953,0.530294906,12099005953,55042,12099005953,0.736127,0,0,0,0
403,403,12099006009,0,12099006009,1.030852995,12099006009,35977,12099006009,0.914597,0,0,0,0
404,404,12099008001,0,12099008001,0.11,12099008001,25833,12099008001,0.462266,0,0,0,0
405,405,12099008301,0,12099008301,1.225806452,12099008301,25742,12099008301,0.447422,0,0,0,0
406,406,12011100802,0,12011100802,0.143034056,12011100802,38197,12011100802,0.469791,0,0,0,0
407,407,12011020104,0,12011020104,0.383867833,12011020104,45161,12011020104,0.53731,0,0,0,0
408,408,12086014000,0,12086014000,0.173913043,12086014000,95417,12086014000,0.8042,0,0,0,0
409,409,12086004000,1,12086004000,0.94471387,12086004000,92181,12086004000,0.837212,0,0,0,0
410,410,12086005502,1,12086005502,1.24964539,12086005502,25772,12086005502,0.95859,0,0,0,0
411,411,12086005600,1,12086005600,1.330948122,12086005600,52279,12086005600,0.875448,0,0,0,0
412,412,12086005701,0,12086005701,1.629388817,12086005701,33442,12086005701,0.944825,0,0,0,0
413,413,12086005703,0,12086005703,0,12086005703,29487,12086005703,0.895593,0,0,0,0
414,414,12086005704,0,12086005704,1.382165605,12086005704,28697,12086005704,0.948905,0,0,0,0
415,415,12086005801,0,12086005801,1.546130952,12086005801,42754,12086005801,0.867485,0,0,0,0
416,416,12061050804,0,12061050804,1.915642916,12061050804,85147,12061050804,0.723895,0,0,0,0
417,417,12061050606,0,12061050606,1.305089485,12061050606,52454,12061050606,0.677628,0,0,0,0
418,418,12061050902,0,12061050902,1.853963839,12061050902,46042,12061050902,0.839417,0,0,0,0
419,419,12061050302,0,12061050302,0.20252324,12061050302,26397,12061050302,0.571353,0,0,0,0
420,420,12061050702,0,12061050702,1.873035067,12061050702,68996,12061050702,0.842977,0,0,0,0
421,421,12061050603,0,12061050603,0,12061050603,49157,12061050603,0.704406,0,0,0,0
422,422,12099007814,0,12099007814,0,12099007814,99545,12099007814,0.872233,0,0,0,0
423,423,12099007817,0,12099007817,0.578669911,12099007817,68222,12099007817,0.497758,0,0,0,0
424,424,12099007820,0,12099007820,0,12099007820,93080,12099007820,0.87,0,0,0,0
425,425,12099007828,0,12099007828,1.585714286,12099007828,113295,12099007828,0.855963,0,0,0,0
426,426,12099007831,0,12099007831,1.17816092,12099007831,77991,12099007831,0.676416,0,0,0,0
427,427,12099007832,0,12099007832,0.6576,12099007832,31179,12099007832,0.530336,0,0,0,0
428,428,12086008410,0,12086008410,0.664699571,12086008410,79484,12086008410,0.83748,0,0,0,0
429,429,12086008412,1,12086008412,0.771428571,12086008412,48125,12086008412,0.900089,0,0,0,0
430,430,12099007833,0,12099007833,0.277614858,12099007833,36458,12099007833,0.442306,0,0,0,0
431,431,12099007834,0,12099007834,1.098389982,12099007834,74342,12099007834,0.966371,0,0,0,0
432,432,12099001913,0,12099001913,0.613564669,12099001913,25793,12099001913,0.79089,0,0,0,0
433,433,12099003600,0,12099003600,0.741492147,12099003600,85980,12099003600,0.805417,0,0,0,0
434,434,12099005815,0,12099005815,0.578713969,12099005815,49417,12099005815,0.511857,0,0,0,0
435,435,12099005944,0,12099005944,0.515277778,12099005944,28976,12099005944,0.923882,0,0,0,0
436,436,12099007010,0,12099007010,0.650134048,12099007010,65556,12099007010,0.935513,0,0,0,0
437,437,12099007756,0,12099007756,0.688787185,12099007756,75341,12099007756,0.617933,0,0,0,0
438,438,12099000102,0,12099000102,1.860655738,12099000102,68977,12099000102,0.939212,0,0,0,0
439,439,12099000208,0,12099000208,1.177879133,12099000208,99279,12099000208,0.916534,0,0,0,0
440,440,12099000209,0,12099000209,1.151335312,12099000209,82214,12099000209,0.834762,0,0,0,0
441,441,12099000213,0,12099000213,1.082533589,12099000213,45078,12099000213,0.656022,0,0,0,0
442,442,12086011202,0,12086011202,0.73876698,12086011202,45106,12086011202,0.569285,0,0,0,0
443,443,12086001003,0,12086001003,0.060250391,12086001003,37656,12086001003,0.657598,0,0,0,0
444,444,12086005202,0,12086005202,0.676,12086005202,26475,12086005202,0.782898,0,0,0,0
445,445,12086011201,1,12086011201,1.135616438,12086011201,46763,12086011201,0.567839,0,0,0,0
446,446,12086018900,0,12086018900,0.687468031,12086018900,90918,12086018900,0.687928,0,0,0,0
447,447,12081001204,0,12081001204,1.493333333,12081001204,85809,12081001204,0.902594,0,0,0,0
448,448,12081001300,0,12081001300,0,12081001300,49931,12081001300,0.66061,1,0,-82.57301332,27.51614733
449,449,12081000805,0,12081000805,1.131054978,12081000805,64275,12081000805,0.62661,0,0,0,0
450,450,12081000807,0,12081000807,1.451445515,12081000807,62519,12081000807,0.772875,0,0,0,0
451,451,12081000901,0,12081000901,1.101555352,12081000901,55561,12081000901,0.639685,0,0,0,0
452,452,12081000902,1,12081000902,0.799682035,12081000902,53261,12081000902,0.748678,0,0,0,0
453,453,12081001000,0,12081001000,1.379881657,12081001000,46643,12081001000,0.800156,0,0,0,0
454,454,12081000703,0,12081000703,0.246153846,12081000703,43750,12081000703,0.441759,0,0,0,0
455,455,12081000803,0,12081000803,0.413836478,12081000803,46524,12081000803,0.564996,0,0,0,0
456,456,12081000601,0,12081000601,0,12081000601,42465,12081000601,0.715542,1,0,-82.57836027,27.49525361
457,457,12081000804,0,12081000804,0,12081000804,72625,12081000804,0.901331,0,0,0,0
458,458,12086008414,0,12086008414,0.776896381,12086008414,90617,12086008414,0.690141,0,0,0,0
459,459,12086008415,0,12086008415,0.981769075,12086008415,134286,12086008415,0.924162,0,0,0,0
460,460,12086008501,0,12086008501,1.673913043,12086008501,64875,12086008501,0.978203,0,0,0,0
461,461,12086008502,0,12086008502,1.32721202,12086008502,105969,12086008502,0.851588,0,0,0,0
462,462,12086008601,0,12086008601,1.698602794,12086008601,57799,12086008601,0.933354,0,0,0,0
463,463,12086008602,0,12086008602,1.389322917,12086008602,75379,12086008602,0.824386,0,0,0,0
464,464,12086008803,0,12086008803,2.14,12086008803,50692,12086008803,0.924106,0,0,0,0
465,465,12086008804,0,12086008804,2.071835804,12086008804,49907,12086008804,0.907233,0,0,0,0
466,466,12087972000,0,12087972000,0.605594406,12087972000,70714,12087972000,0.736049,0,0,0,0
467,467,12087971002,0,12087971002,1.477142857,12087971002,67879,12087971002,0.860809,0,0,0,0
468,468,12095013702,0,12095013702,0.618598383,12095013702,42474,12095013702,0.63461,0,0,0,0
469,469,12095018300,0,12095018300,0.089519651,12095018300,46660,12095018300,0.435234,0,0,0,0
470,470,12095016511,2,12095016511,0.248436104,12095016511,44510,12095016511,0.538787,0,0,0,0
471,471,12095016729,0,12095016729,0.570859419,12095016729,61391,12095016729,0.414185,0,0,0,0
472,472,12081001202,0,12081001202,1.316444035,12081001202,74356,12081001202,0.887775,0,0,0,0
473,473,12081001203,0,12081001203,0,12081001203,56993,12081001203,0.919854,0,0,0,0
474,474,12095017108,0,12095017108,0.757446809,12095017108,88186,12095017108,0.601182,0,0,0,0
475,475,12095016733,0,12095016733,0.705251876,12095016733,55758,12095016733,0.595761,0,0,0,0
476,476,12095017300,0,12095017300,1.228897716,12095017300,36751,12095017300,0.493784,0,0,0,0
477,477,12095017200,0,12095017200,0,12095017200,57875,12095017200,0.556502,0,0,0,0
478,478,12095013507,0,12095013507,0.454756381,12095013507,43286,12095013507,0.472013,0,0,0,0
479,479,12009064201,0,12009064201,1.129817444,12009064201,48676,12009064201,0.885836,0,0,0,0
480,480,12009061202,0,12009061202,1.433784579,12009061202,74592,12009061202,0.812293,0,0,0,0
481,481,12009062107,0,12009062107,1.417682927,12009062107,43060,12009062107,0.887799,0,0,0,0
482,482,12009061001,0,12009061001,1.542826552,12009061001,40643,12009061001,0.636743,0,0,0,0
483,483,12009061002,0,12009061002,0,12009061002,48438,12009061002,0.778938,0,0,0,0
484,484,12009062109,0,12009062109,1.565941101,12009062109,53944,12009062109,0.749716,0,0,0,0
485,485,12095013201,0,12095013201,0.540647198,12095013201,44118,12095013201,0.597057,0,0,0,0
486,486,12095013606,0,12095013606,0.654237288,12095013606,31994,12095013606,0.491291,0,0,0,0
